id,first_name,last_name,age,parent_1,parent_1 occupation,parent_1_education,parent_2,parent_2_education,parent_2_occupation,phone,household_income,number_siblings,other_household_members,mode_transport,attendance,days_membership,school_tardiness,after_school,after_school_external,primary_student_language,primary_household_language,at_risk,homeless,special_education,state_agencies_involved,reduced_lunch,suspensions,mcas,reading_levels,attended-preschool,graduated,student-degree,college_major
72062192,Caterina,Wiltshear,17,Raphaela,Maintenance,none,Cary,masters,Business,978-624-1519,$50000 to $74999,4,,car,180,180,0,,,,english,,,,,TRUE,,W,Exceeding,TRUE,,,
3700408,Luz,Shercliff,18,Bettina,Sales,associate,Hewett,none,Other,978-250-5540,$100000 to $149999,1,,car,180,180,0,,,english,english,,,TRUE,,TRUE,,NI,Partially_Meeting,TRUE,,,
81221770,Carlynn,Ralston,18,Kira,Service,none,Travers,none,,978-785-3660,$100000 to $149999,2,,car,180,180,0,,,english,english,TRUE,,,,,1,P,Not_Meeting,,,,
39070533,Tome,Ondrus,10,Nevsa,Sales,none,Willem,masters,Service,978-198-2565,$50000 to $74999,1,,car,180,180,0,,,english,english,,,TRUE,,,1,P,Not_Meeting,,,,
733254345,Hillyer,Ramalhete,6,Matthus,Business,,,,Management,978-361-9854,$15000 to $19999,0,,car,94,180,0,,,english,spanish,,,,,,,n/a,,,,,
97435710,Sharai,Maylour,16,Christabella,Service,none,Arne,associate,Management,978-510-5202,$75000 to $99999,4,1,car,85,180,0,,,english,english,,,,,TRUE,,P,Not_Meeting,,,,
74459418,Thor,Oguz,18,Bobette,Maintenance,associate,Yorgos,none,Service,978-166-7074,$100000 to $149999,1,,walk,175,180,0,,,spanish,english,,,,,,,,Not_Meeting,TRUE,,,
52937166,Myron,Couthard,5,Felicio,Management,,Waring,,,978-368-7104,$50000 to $74999,2,,car,180,180,45,,,english,english,,,,,TRUE,,n/a,,,,,
57080362,Alfons,Wollrauch,17,Deerdre,Construction,associate,Rudd,none,Construction,978-027-6726,$15000 to $19999,1,2,car,150,180,0,TRUE,YWCA,english,english,,,,,,,P,Meeting,,,,
60108627,Wally,Thackeray,11,Katrine,Other,associate,Kristian,none,Science,978-821-7243,$25000 to $34999,4,,car,180,180,0,,,,english,,,TRUE,,,,P,Not_Meeting,TRUE,,,
5824470,Cammy,Bartleet,10,Kally,Arts,associate,Desmond,none,Science,978-563-3393,$75000 to $99999,0,,car,180,180,0,,,spanish,english,,,,,,,A,Not_Meeting,,,,
3076687,Geordie,Carolan,18,Rosina,Arts,none,Axe,none,Office,978-283-2714,$25000 to $34999,4,,car,71,180,0,,,spanish,english,,,,,,1,PRG,Not_Meeting,,,,
44610019,Loraine,Jinkin,21,Ivie,Management,none,Brodie,associate,Other,978-794-2642,$20000 to $24999,4,,car,,,,,,english,english,,,,,,,,,TRUE,TRUE,,Proffesional Certificate
32326397,Fidelity,Purkiss,11,Kellie,Other,none,Goddart,trade,Service,978-686-9777,$35000 to $49999,2,4,walk,180,180,0,,,english,english,,,,TRUE,TRUE,,P,Meeting,,,,
16175750,Bartram,Mogford,20,Shay,,none,Conway,none,Office,978-774-3714,$15000 to $19999,4,2,car,,,,,,english,english,,,,,,,,,TRUE,,TRUE,Associates
9458042,Carroll,Obbard,16,Cinderella,Service,masters,Yurik,none,,978-965-6202,$50000 to $74999,0,,car,179,180,0,,,english,english,,,,,,,NI,Meeting,,,,
39704067,Tabb,Ellsom,18,Gusti,,associate,Berkley,,Business,978-241-0154,$50000 to $74999,0,,car,180,180,0,,,english,english,,,,,TRUE,,,Exceeding,,,,
65415351,Langsdon,Chadwyck,8,Ardra,Business,bachelor's,,,,978-716-4932,$75000 to $99999,3,,bike,180,180,0,,,english,english,,,,,,,A,Exceeding,,,,
220242654,Kira,Provis,5,Read,Sales,,Jessey,,Transportation,978-281-9512,$75000 to $99999,0,,car,180,180,0,,YMCA Greenleaf,english,english,,,,,TRUE,,n/a,,,,,
73490565,Malva,Skelhorn,15,Beulah,Management,trade,Pat,associate,,978-231-5154,$100000 to $149999,2,,car,180,180,0,,,spanish,english,TRUE,,,,,,P,Partially_Meeting,,,,
30005792,Nessy,Ivantyev,12,Alida,,associate,Bran,,Office,978-120-8411,$75000 to $99999,3,4,car,175,180,0,TRUE,Discovery,english,english,TRUE,,,TRUE,TRUE,,P,Meeting,TRUE,,,
26753009,Philly,McMains,9,Nari,Business,none,Shelley,associate,Office,978-115-4426,$75000 to $99999,4,,bike,180,180,0,,,spanish,spanish,,,,,,,PRG,Exceeding,,,,
956141789,Elisabet,Dornin,5,Rossie,Other,,Gretal,,,,$50000 to $74999,0,3,car,180,180,3,,,english,english,,,,,,,n/a,,TRUE,,,
96742308,Coop,Rubinek,10,Sibley,Management,trade,Kearney,none,,978-241-5691,$100000 to $149999,2,,car,180,180,0,,,english,spanish,,,,,,1,P,Partially_Meeting,,,,
14683079,Tybi,Wiggett,6,Essy,Science,bachelor's,Nanni,,,978-315-3362,$75000 to $99999,2,,bike,180,180,5,,Discovery,english,english,,,,,,,n/a,,,,,
23413308,Cary,Kleinstein,15,Berti,Service,none,Moshe,none,Service,978-424-7741,$50000 to $74999,4,,car,180,180,0,TRUE,Boys & Girls Club,english,spanish,,,,,TRUE,,P,Partially_Meeting,,,,
71175220,Frazer,Longthorne,11,Tate,Office,,Boycey,associate,Business,978-482-4711,$150000 or more,0,0,bike,94,180,0,,,spanish,english,,,,,,,PRG,Not_Meeting,,,,
30151025,Hogan,Georgeau,9,Etti,,none,Ryan,,Office,978-156-0232,$150000 or more,2,,walk,180,180,0,,,english,english,,,,,TRUE,1,A,Not_Meeting,,,,
32756803,Ardyth,Domegan,8,Dasha,,none,Gaylor,,Arts,978-867-9458,$100000 to $149999,2,,car,180,180,0,,,english,english,,,TRUE,,TRUE,,,Meeting,,,,
79612786,Staci,Frostdyke,8,Phaidra,Sales,associate,Owen,associate,Business,978-964-9139,$20000 to $24999,2,,car,180,180,0,,,spanish,english,,TRUE,,TRUE,,,P,Not_Meeting,TRUE,,,
34596021,Jaime,Tomovic,19,Ailyn,Arts,bachelor's,Levin,associate,Science,978-234-3424,$75000 to $99999,1,0,car,,,,,,spanish,english,,,,,,,,,,,,
237467344,Domeniga,Jeyes,7,Brody,Sales,,,,,978-200-4963,$50000 to $74999,0,1,walk,180,180,1,,,english,english,,,,,TRUE,,n/a,,TRUE,,,
51738683,Roderigo,Chisholm,21,Dorolice,Service,masters,David,none,Other,978-584-4364,$100000 to $149999,1,,car,,,,,,english,english,,,,,,,,,,TRUE,,
25529783,Tailor,Ivel,19,Dulcine,Service,none,,,,978-198-1852,$100000 to $149999,0,,bike,,,,,,spanish,english,,,,,,,,,,,,
92856560,Gnni,Swapp,18,Gigi,Management,trade,,,,978-775-4119,$75000 to $99999,2,1,car,173,180,0,,,english,english,,,,,,,NI,Meeting,TRUE,,,
48406757,Doti,Carver,18,Lesya,Maintenance,associate,,,,978-530-7601,$50000 to $74999,4,,car,179,180,0,,,english,english,,,TRUE,,TRUE,,P,Partially_Meeting,TRUE,,,
44876865,Teddy,Pourveer,13,Birgitta,,associate,,,,978-912-5943,$150000 or more,2,,car,173,180,0,,,english,english,,,,,,,P,Meeting,,,,
55912230,Agnesse,Casaccia,11,Gretna,Business,associate,Feodor,none,,978-009-1141,$150000 or more,3,,car,180,180,0,,,english,english,,,,,TRUE,,NI,Not_Meeting,,,,
72489527,Arney,Rudledge,8,Katalin,Production,,Fran,none,,978-516-0218,$100000 to $149999,3,4,car,180,180,0,,,english,spanish,TRUE,,,,,,NI,Partially_Meeting,,,,
12183094,Durante,Schultheiss,17,Shoshanna,Office,associate,Andris,,Business,978-191-8119,$50000 to $74999,2,,walk,180,180,0,,,english,english,,,,,TRUE,,P,Not_Meeting,,,,
84538135,Delora,Russen,17,Faunie,Maintenance,none,,,,978-112-5393,$75000 to $99999,0,,car,144,180,0,,,spanish,english,,,,,,,P,Partially_Meeting,TRUE,,,
80891818,Margalo,Belamy,15,Vitia,,none,Killy,,Science,978-125-5778,$50000 to $74999,3,,car,180,180,0,TRUE,Boys & Girls Club,english,english,,,,,TRUE,,NI,Partially_Meeting,TRUE,,,
7945663,Maude,Gwinn,10,Annelise,,associate,Archy,,Management,978-556-6706,$20000 to $24999,0,,walk,180,180,0,,,english,english,,,TRUE,,TRUE,,,Exceeding,TRUE,,,
51916274,Kari,Hendrich,21,Loni,,none,Leonidas,,,978-200-3344,$150000 or more,4,,bike,,,,,,english,english,,,,,,,,,,TRUE,TRUE,Associates
50313125,Emlynne,Fitchett,12,Milka,Business,none,,,,978-111-7202,$35000 to $49999,2,3,car,180,180,0,,,spanish,english,,,,,,1,NI,Not_Meeting,,,,
972828026,Juliann,Syphas,7,Rancell,Business,associate,Christian,,Business,978-176-5589,$50000 to $74999,0,,car,89,180,1,TRUE,YMCA Learning Center,english,english,,,,,TRUE,,n/a,,,,,
93997281,Maurita,Lightman,14,Ariela,Transportation,none,Aron,associate,Other,978-363-4365,$150000 or more,0,4,car,94,180,0,,,english,english,,,,,TRUE,1,NI,Not_Meeting,,,,
92608928,Harbert,Prover,17,Giovanna,,none,Westbrook,,,978-873-9145,$50000 to $74999,2,,car,180,180,0,,,english,english,,,,,,,P,,TRUE,,,
47565116,Dacy,Pundy,21,Sissie,Business,associate,Carlin,bachelor's,Management,978-713-2606,$20000 to $24999,0,,car,,,,,,,spanish,,,,,,,,,,TRUE,TRUE,Associates
17399270,Vere,Studdard,21,Dee,Office,associate,Sean,associate,Management,978-080-4463,$150000 or more,1,,car,,,,,,english,english,,,,,,,,,,TRUE,TRUE,Proffesional Certificate
42468326,Domenico,Ranklin,14,Mickie,Science,none,Connor,none,Science,978-003-9182,$15000 to $19999,1,,car,180,180,0,TRUE,Discovery,english,english,,,,,,,,Exceeding,,,,
42213726,Lola,Abade,21,Cora,Natural Resources,none,,,,978-755-9308,$150000 or more,2,4,car,,,,,,spanish,english,,,,,,,,,,TRUE,,
15021106,Gwendolyn,Jakubowski,18,Sharyl,Office,,,,,978-084-9671,$150000 or more,3,,car,162,180,0,,,english,english,,,,,TRUE,,P,Exceeding,TRUE,,,
68262171,Gar,Cordell,14,Modestia,,none,,,,978-078-1585,$50000 to $74999,3,,car,180,180,0,,,spanish,english,,,,,,,A,Exceeding,,,,
49418617,Bord,Abbatt,9,Cristine,Business,masters,Derrick,,,978-523-6520,$100000 to $149999,2,,walk,180,180,0,,,spanish,english,,,,,TRUE,,P,Not_Meeting,,,,
46824622,Sofie,Houldin,20,Constantina,,,,,,978-450-2278,$35000 to $49999,3,,car,,,,,,english,english,,,,,,,,,TRUE,TRUE,,
53393579,Hew,Fullager,14,Bernette,,none,Blake,,Business,978-179-8864,$75000 to $99999,1,,walk,173,180,0,TRUE,Discovery,,english,,,,,TRUE,,NI,Not_Meeting,,,,
19263619,Derk,Cribbott,16,Hetty,,associate,,,,978-911-0264,$50000 to $74999,4,,car,180,180,0,,,english,english,,,,,TRUE,,P,Not_Meeting,,,,
60138068,Nowell,O'Duane,21,Darb,Business,none,Marvin,none,Other,978-031-6708,$100000 to $149999,1,0,car,,,,,,english,english,,,,,,,,,,TRUE,,
70506903,Templeton,Thomsen,13,Viole,Office,none,Herold,associate,,978-378-2489,$100000 to $149999,3,0,car,180,180,0,,,spanish,spanish,,,,,,1,NI,Partially_Meeting,,,,
5697341,Sasha,Latchford,10,Dona,Sales,associate,,,,978-657-3489,$75000 to $99999,0,,car,180,180,0,,,english,english,,,,,,1,PRG,Partially_Meeting,TRUE,,,
16787333,Tilda,Gooke,13,Cody,Other,none,,,,978-640-1668,$50000 to $74999,0,,walk,180,180,0,,,english,english,,,,,,,P,Not_Meeting,,,,
148563660,Yale,Sifleet,5,Dewitt,Maintenance,associate,,,Science,978-893-6487,$75000 to $99999,0,,bike,180,180,0,,,english,english,,,,,,,n/a,,,,,
28204560,Englebert,Hurrion,11,Dorelle,,none,Meir,,,978-279-1731,$100000 to $149999,2,,walk,180,180,0,,,english,english,,,,,,,PRG,Partially_Meeting,TRUE,,,
34857863,Selia,Rowaszkiewicz,19,Ortensia,Management,masters,Torre,bachelor's,Business,978-591-3820,$50000 to $74999,1,,bike,,,,,,spanish,english,,,,,,,,,TRUE,,,
58287620,Mal,Schofield,21,Monique,Science,none,,,,978-891-4262,$100000 to $149999,3,4,car,,,,,,english,english,,,,,,,,,,TRUE,TRUE,Associates
90055303,Perren,Exer,13,Tamar,Office,none,,,,978-578-4425,$150000 or more,3,,walk,180,180,0,,,spanish,english,,,,,TRUE,1,NI,,TRUE,,,
58224444,Willa,O'Dunneen,10,Lynnell,Other,associate,Ludvig,associate,Sales,978-712-4243,$100000 to $149999,3,,bike,180,180,0,TRUE,Discovery,spanish,english,,,,,,,NI,,,,,
49578157,Artus,Farrer,19,Monique,Service,none,,,,978-725-2151,$100000 to $149999,3,,car,,,,,,english,english,,,,,,,,,,TRUE,,
49780254,Hobie,Boscott,11,Jess,Office,associate,Andrew,masters,Sales,978-847-1629,$50000 to $74999,1,,car,180,180,0,,,,english,,,,,TRUE,,W,Not_Meeting,TRUE,,,
589041495,Fergus,Raftery,6,Bettye,Office,,Marci,,Arts,978-439-9049,$50000 to $74999,2,,walk,180,180,0,,,english,english,,,,,,,n/a,,,,,
50911508,Sean,Roos,15,Cacilie,Office,none,,,,978-657-8378,$75000 to $99999,3,,car,179,180,0,,,english,english,,,,,TRUE,,NI,Meeting,,,,
91070320,Artur,Vedenichev,21,Courtnay,,none,,,,978-317-0243,$75000 to $99999,0,,car,,,,,,english,english,,,,,,,,,TRUE,TRUE,,
26138437,Allx,Turrell,12,Jessalin,Science,associate,Mickie,associate,Management,978-575-2079,$50000 to $74999,3,,car,180,180,0,TRUE,Boys & Girls Club,english,english,,,,,,,NI,Partially_Meeting,TRUE,,,
98395918,Valera,Frissell,16,Belvia,Office,none,,,,978-549-7347,$25000 to $34999,0,,car,180,180,0,,,english,english,,,,,TRUE,,P,Exceeding,,,,
555954018,Timoteo,Robertelli,7,Dorris,Business,,,,,978-701-1463,$100000 to $149999,1,3,car,179,180,1,,Discovery,,english,,,TRUE,,TRUE,,n/a,,TRUE,,,
50369690,Anabella,Arr,11,Kiri,Science,associate,Carny,associate,Maintenance,978-485-7558,$20000 to $24999,0,,car,180,180,0,,,english,english,,,TRUE,,,,NI,Meeting,TRUE,,,
685273247,Aleen,Capnerhurst,7,Clementia,,,Yettie,,,978-176-1894,$75000 to $99999,2,,car,180,180,0,,,spanish,spanish,,TRUE,,,,,n/a,,,,,
63438943,Shelden,Baff,8,Cassi,Office,none,Christoforo,associate,Management,978-351-9310,$50000 to $74999,2,,car,180,180,0,,,spanish,english,,,,,TRUE,,PRG,Meeting,,,,
985620851,Annelise,Duligall,7,Alyss,Office,,,,,978-755-2394,$100000 to $149999,0,,car,180,180,0,,,spanish,spanish,,,,,,,n/a,,,,,
90127203,Dalt,Bealing,15,Tallie,Other,associate,,,,978-424-2960,$150000 or more,4,0,car,180,180,0,,,english,english,,,,,TRUE,,A,Partially_Meeting,,,,
51720913,Sunny,Hancell,12,Wandis,,associate,Winthrop,associate,Sales,978-896-4104,$35000 to $49999,4,,car,180,180,0,,,english,english,,,,,,,W,Not_Meeting,TRUE,,,
27886979,Jacquetta,Riply,19,Tasia,Office,associate,,,,978-302-3127,$75000 to $99999,4,2,car,,,,,,english,english,,,,,,,,,,TRUE,,
9137899,Marc,Iiannone,17,Norry,Office,associate,Shem,none,Production,978-098-1039,$100000 to $149999,0,,bike,96,180,0,,,english,english,,,,,TRUE,,W,Not_Meeting,,,,
4354424,Jeff,Frude,20,Aurilia,Arts,associate,,,,978-289-9920,$75000 to $99999,3,,car,,,,,,english,english,,,,,,,,,,,TRUE,Professional Certificates
40677895,Rainer,Bertelmot,18,Irita,Arts,masters,,,,978-379-2464,$35000 to $49999,2,,car,175,180,0,,,english,english,,,,,,,A,Meeting,,,,
178991723,Stafford,Wimpey,5,Petunia,Business,,Babs,Other,,978-275-7921,$100000 to $149999,1,,walk,96,180,45,,,,spanish,,,,,,,n/a,,,,,
11731405,Adolf,Whetland,12,Audy,Maintenance,associate,,,,978-518-5968,$25000 to $34999,4,,car,180,180,0,TRUE,Cedardale,english,spanish,,,,,TRUE,1,P,Not_Meeting,,,,
474339905,Matelda,Wrighton,5,Loella,,,Orsola,,Management,978-142-8769,$25000 to $34999,2,,bike,180,180,7,TRUE,Discovery,english,spanish,,,,,TRUE,,n/a,,,,,
367219443,Domeniga,Pifford,6,Reinhard,Science,associate,Norrie,,Other,978-656-5862,$150000 or more,1,,car,119,180,0,,Discovery,english,english,,,,,,,n/a,,,,,
18137933,Harvey,Comoletti,16,Stephenie,Business,none,,,,978-461-4821,$150000 or more,3,,car,180,180,0,,,spanish,english,,,,,,1,P,Meeting,TRUE,,,
94644484,Tammie,Shenton,12,Valaria,,associate,Gabi,associate,Office,978-361-8009,$50000 to $74999,4,,car,180,180,0,,,english,english,,,,,,1,A,Not_Meeting,TRUE,,,
386525760,Thorin,Appleton,5,Garald,Business,,Gigi,,Service,978-574-3963,$100000 to $149999,1,,car,180,180,0,,,english,english,,,,,,1,n/a,,,,,
64435990,Dorree,Hunnywell,12,Joycelin,Sales,associate,,,,978-740-3640,$100000 to $149999,2,,bike,124,180,0,,,,english,,,,,TRUE,,P,Not_Meeting,,,,
86501427,Esma,Olphert,16,Carilyn,Other,none,Will,masters,Sales,978-881-2458,$35000 to $49999,3,3,car,178,180,0,,,english,english,,,,,,,NI,Partially_Meeting,,,,
126865423,Marijn,Busain,7,Averell,Natural Resources,associate,Lesley,,Other,978-139-2816,$150000 or more,1,,walk,180,180,0,,,english,english,,,,,TRUE,,n/a,,,,,
73464241,Stephan,Lusty,13,Cordelia,Science,associate,,,,978-115-4641,$75000 to $99999,1,,walk,180,180,0,,,spanish,english,,,,,,,P,Not_Meeting,TRUE,,,
455647631,Berkeley,Keniwell,7,Horst,Sales,associate,Noel,,Management,978-008-1778,$50000 to $74999,4,,car,104,180,0,TRUE,,spanish,english,,,TRUE,,,,n/a,,,,,
76485806,Val,Stillwell,18,Maryann,Service,bachelor's,Burtie,bachelor's,,978-836-1461,$50000 to $74999,1,,car,180,180,0,,,english,spanish,,,,,,1,P,Not_Meeting,TRUE,,,
58171373,Lucita,Menhci,19,Elysia,Sales,none,Dougie,none,Natural Resources,978-765-1820,$100000 to $149999,0,1,car,,,,,,english,spanish,,,,,,,,,TRUE,,,
384062407,Ancell,Clotworthy,5,Isabel,Science,,Sean,,,978-174-1678,$150000 or more,3,,car,180,180,0,TRUE,,english,english,,,,,,,n/a,,,,,
82421259,Tadeo,Halahan,9,Mareah,Production,associate,Papageno,associate,Arts,978-705-6579,$50000 to $74999,4,4,car,180,180,0,,,english,english,,,,,,,ABS,Not_Meeting,,,,
20537498,Seth,Kilshaw,14,Gratia,Service,none,,,,978-322-0881,$100000 to $149999,0,,car,180,180,0,,,english,english,,,,,TRUE,,NI,Exceeding,,,,
30741966,Allan,Janczewski,13,Rasla,Service,none,Robbie,associate,Office,978-438-2474,$100000 to $149999,3,3,car,180,180,0,,,english,english,,,,,TRUE,,W,Exceeding,,,,
905442371,Marcellina,Buye,7,Dorita,Natural Resources,,Ewan,,,,$75000 to $99999,3,0,car,180,180,0,,Discovery,english,,,,,,,,n/a,,TRUE,,,
720970241,Johanna,Belleny,6,Kirk,,,,,Business,978-252-7045,$50000 to $74999,0,0,car,180,180,0,,Discovery,english,english,,,,,,,n/a,TRUE,,,,
84382062,Morgen,Langdon,18,Danette,,none,,,,978-841-2666,$100000 to $149999,2,,car,180,180,0,TRUE,Discovery,english,english,,,,,,,NI,Meeting,,,,
77418116,Rosalie,Dunk,14,Thomasa,,masters,Kenton,,Sales,978-941-1703,$150000 or more,3,3,bike,180,180,0,,,,english,,,,,,,P,Partially_Meeting,,,,
176604279,Donny,Wellwood,7,Abeu,Service,associate,Felike,Arts,Business,978-816-6232,$100000 to $149999,1,2,car,180,180,10,TRUE,,,english,,,,,TRUE,,n/a,,TRUE,,,
40878005,Vinson,Pendlington,14,Romy,Office,associate,,,,978-836-3832,$100000 to $149999,2,1,car,94,180,0,,,english,english,,,TRUE,,TRUE,,P,,,,,
46764882,Wes,Hayball,15,Gabbie,Other,none,Burgess,none,Sales,978-745-1781,$20000 to $24999,2,,car,180,180,0,,,english,english,,,,,,,W,Not_Meeting,,,,
68914466,Les,MacKnockiter,21,Kinna,Sales,associate,Earvin,none,Service,978-585-3155,$150000 or more,1,,car,,,,,,english,english,,,,,,,,,,TRUE,TRUE,Associates
37551585,Russ,Dell Casa,14,Lark,Maintenance,none,Art,associate,,978-609-3017,$50000 to $74999,2,,car,180,180,0,,,,english,,,,,,,P,Not_Meeting,TRUE,,,
686633115,Myrvyn,Gerretsen,6,Alissa,Service,,Megan,,,978-900-5326,$100000 to $149999,0,0,car,180,180,0,,Discovery,spanish,spanish,,,,,,,n/a,TRUE,,,,
35937645,Freedman,Wybron,9,Iseabal,Transportation,none,,,,978-786-0504,$10000 to $14999,2,,bike,180,180,0,,,english,english,TRUE,,,,,,P,Not_Meeting,TRUE,,,
57629055,Rochester,Pughe,19,Joyous,,none,,,,978-374-8988,$35000 to $49999,4,,walk,,,,,,english,english,,,,,,,,,,TRUE,,
99277225,Hunfredo,Chagg,9,Carley,Sales,associate,Evin,none,Construction,978-955-2782,$15000 to $19999,3,,car,180,180,0,,,,english,,,,,,,P,Exceeding,,,,
24341644,Juliana,Matthews,9,Sherill,Science,,Curcio,none,Office,978-746-7610,$75000 to $99999,2,,walk,180,180,0,,,english,english,,,,,TRUE,,NI,Not_Meeting,,,,
157183326,Marji,Glamart,7,Parrnell,Other,,Quentin,,Office,978-780-1821,$50000 to $74999,2,,car,180,180,0,TRUE,Discovery,english,english,,,,,TRUE,,n/a,,,,,
93477119,Leonid,Tootin,16,Drusilla,Construction,associate,,,,978-048-3283,$150000 or more,4,1,car,180,180,0,,,english,english,,,TRUE,,,,P,Meeting,,,,
458210849,Tove,Barcroft,7,Quintilla,,masters,Hermine,Other,,978-801-6402,$20000 to $24999,0,2,car,180,180,0,TRUE,Discovery,spanish,english,,,,,TRUE,,n/a,,TRUE,,,
30684993,Ignaz,Burrows,9,Babbette,Office,associate,,,,978-595-0048,$75000 to $99999,4,,car,180,180,0,,,spanish,spanish,,,,,,,NI,Meeting,TRUE,,,
43251958,Jacquette,Reschke,15,Verile,Business,none,Iorgos,associate,Service,978-887-6151,$20000 to $24999,0,,car,180,180,0,,,,spanish,,,,,TRUE,1,NI,Partially_Meeting,,,,
26376453,Marys,Reiling,14,Diena,Management,none,Worden,,Sales,978-303-7808,$35000 to $49999,4,,car,180,180,0,TRUE,Discovery,english,english,,,,,TRUE,,P,Meeting,,,,
56876233,Barbie,Karpinski,19,Viola,,none,,,,978-210-5707,$35000 to $49999,0,,walk,,,,,,english,english,,,,,,,,,TRUE,TRUE,,
50125518,Robina,Blazi,12,Latia,Office,associate,,,,978-665-2979,$50000 to $74999,3,,car,180,180,0,,,english,english,TRUE,,,,,,P,Not_Meeting,,,,
3511019,Hattie,Gunby,8,Rosita,Service,masters,,,,978-389-7677,$150000 or more,2,4,car,173,180,0,,,spanish,english,,,,,,,P,Not_Meeting,TRUE,,,
91445070,Barbara,Whickman,8,La verne,Science,associate,Jeremy,,Office,978-349-7757,$150000 or more,4,,car,180,180,0,,,english,english,,,,,,,P,Exceeding,,,,
49347830,Cesya,Beetham,13,Nancy,Production,associate,Brendan,none,Office,978-200-4288,$75000 to $99999,2,2,walk,180,180,0,,,,english,,,,,,,A,Not_Meeting,TRUE,,,
69886998,D'arcy,Danels,18,Dolley,Science,associate,Dino,associate,Sales,978-740-6908,$150000 or more,3,,car,180,180,0,,,english,spanish,,,,,,,P,Exceeding,TRUE,,,
114967262,Leena,McElhargy,5,Aindrea,Maintenance,,,,Arts,978-653-4267,$100000 to $149999,3,,car,94,180,10,,,english,english,,,,,,,n/a,,,,,
21422667,Ivory,Fowlie,8,Nessi,,trade,Warren,,Business,978-833-7308,$150000 or more,2,,walk,180,180,0,,,english,english,,,,,,,W,Not_Meeting,,,,
58769411,Giustino,Blaik,5,Templeton,,associate,Teador,,,,$100000 to $149999,0,3,car,180,180,0,,,english,spanish,,,,,TRUE,,n/a,,TRUE,,,
60128723,Aubrey,Benettelli,16,Millie,Management,masters,,,,978-071-1447,$150000 or more,1,,car,180,180,0,,,english,english,,,TRUE,,TRUE,,PRG,Meeting,,,,
51468784,Madelena,Sauniere,12,Opaline,Service,bachelor's,Domenico,associate,Other,978-701-5887,$100000 to $149999,0,,car,180,180,0,TRUE,Boys & Girls Club,english,spanish,,,TRUE,TRUE,,1,A,Exceeding,,,,
26169226,Bertine,Venediktov,9,Nikaniki,Management,none,Brose,trade,,978-873-7671,$100000 to $149999,3,,car,180,180,0,,,english,english,,,,,,,P,Not_Meeting,,,,
849735801,Sauveur,Edmenson,6,Emlen,,,Teddie,,,978-408-8354,$20000 to $24999,2,,car,41,180,0,,,spanish,spanish,,,,,,,n/a,,,,,
73603936,Gretel,Ferry,9,Caitlin,Science,associate,,,,978-203-1622,$100000 to $149999,3,2,walk,173,180,0,,,english,english,,,,,TRUE,,PRG,Partially_Meeting,,,,
14156418,Ardyth,Mattam,11,Frances,Office,none,,,,978-602-4559,$35000 to $49999,1,,car,63,180,0,,,spanish,spanish,TRUE,,,,,,P,Meeting,TRUE,,,
19713670,Lodovico,Diggin,13,Shawnee,,associate,,,,978-975-3418,$100000 to $149999,3,,car,180,180,0,,,english,english,,,,,TRUE,,P,Partially_Meeting,,,,
50141867,Tull,Seamons,14,Gelya,,masters,Chad,none,Arts,978-168-1226,$75000 to $99999,4,,bike,180,180,0,,,english,english,TRUE,,,,,,A,Partially_Meeting,,,,
737420475,Tobey,Vargas,7,Aggi,Business,bachelor's,,,,978-140-1568,$150000 or more,2,,car,180,180,3,,,english,english,,,,,TRUE,,n/a,,,,,
84141772,Parker,Heindl,15,Nona,Other,associate,Hymie,bachelor's,Transportation,978-858-3830,$100000 to $149999,0,,car,180,180,0,,,english,english,,,,TRUE,,,NI,Meeting,,,,
8830865,Linnell,Jockle,18,Rosa,Office,associate,Frank,none,Business,978-686-0749,$100000 to $149999,2,0,car,180,180,0,,,english,english,,,TRUE,,,,P,Not_Meeting,,,,
362944036,Jamill,Egglestone,5,Saul,Maintenance,associate,,,,978-938-0475,$100000 to $149999,2,3,car,180,180,0,,,english,english,,,,,TRUE,,n/a,,TRUE,,,
37035020,Noni,Gerold,19,Wendy,,bachelor's,,,,978-800-6220,$50000 to $74999,2,,walk,,,,,,spanish,english,,,,,,,,,,,,
287133,Lenard,Warhurst,9,Marlena,Business,none,Milty,associate,Management,978-710-3829,$35000 to $49999,3,,walk,180,180,0,,,english,english,TRUE,,,,TRUE,,P,Partially_Meeting,,,,
853759093,Hank,Montilla,7,Brooke,Business,trade,Chrotoem,,Sales,978-800-2433,$50000 to $74999,0,,car,180,180,,,,spanish,english,,,,,,,n/a,,,,,
53606246,Aggi,Gaskill,21,Rhody,Service,associate,Artair,,Science,978-993-4808,$35000 to $49999,4,,car,,,,,,,english,,,,,,,,,TRUE,TRUE,TRUE,Associates
31358807,Murray,Gisbey,17,Gerda,Business,bachelor's,Melvin,associate,Science,978-776-9925,$50000 to $74999,4,,car,179,180,0,,,english,english,,,TRUE,,TRUE,1,P,Partially_Meeting,,,,
52755923,Linnea,Pippard,9,Merry,Service,masters,,,,978-813-2543,$150000 or more,4,0,car,180,180,0,,,english,english,,,,,,,,Not_Meeting,,,,
91829997,Cassi,Thorbon,19,Jobye,,none,Kearney,,Office,978-159-0200,$100000 to $149999,0,,car,,,,,,english,spanish,,,,,,,,,,,,
