id,first_name,last_name,age,parent_1,parent_1 occupation,parent_1_education,parent_2,parent_2_education,parent_2_occupation,phone,household_income,number_siblings,other_household_members,mode_transport,attendance,days_membership,school_tardiness,after_school,after_school_external,primary_student_language,primary_household_language,at_risk,homeless,special_education,state_agencies_involved,reduced_lunch,suspensions,mcas,reading_levels,attended-preschool,graduated,student-degree,college_major
10880701,Davidde,Lammert,7,Laverne,Transportation,associate,Joaquin,none,,978-538-8761,$25000 to $34999,0,,bike,180,180,0,,,english,english,,,,,,,NI,Not_Meeting,,,,
3339147,Gaelan,Farlowe,6,Rhona,Natural Resources,associate,Obie,none,Business,978-347-1816,,1,0,bike,180,180,0,,,spanish,english,,,,TRUE,,,,Meeting,TRUE,,,
71757988,Celie,Speakman,12,Raynell,Arts,masters,Holt,trade,Business,978-520-3057,$35000 to $49999,1,,car,180,180,0,,,spanish,spanish,,,TRUE,,TRUE,,P,Partially_Meeting,,,,
38616715,Aleen,Redihalgh,19,Nadya,Other,associate,Jase,,Service,978-372-3570,$150000 or more,0,,car,,,,,,english,english,,,,,,,,,,,,
90479503,Ewen,Consadine,18,Imogene,,associate,Ash,,,978-325-8723,$75000 to $99999,3,,car,180,180,0,,,english,english,TRUE,,,,TRUE,,W,Meeting,TRUE,,,
74782723,Danice,Sprason,11,Brandise,,none,,,,978-575-2634,$100000 to $149999,0,0,bike,180,180,0,,,english,english,TRUE,,,,,,A,Meeting,,,,
741825479,Egan,Youdell,5,Matias,Business,associate,,,,978-210-1314,$50000 to $74999,2,,car,180,180,3,,,english,english,,,,,,,n/a,,,,,
421036,Asher,Phair,6,Gaylene,Arts,associate,,,,978-665-3335,$75000 to $99999,3,,car,118,180,0,,,english,english,TRUE,,TRUE,,TRUE,,,Meeting,,,,
830111316,Marylynne,Larcombe,5,Sofia,Sales,,Zebadiah,,Construction,978-527-3926,$75000 to $99999,2,,car,180,180,0,,Discovery,spanish,spanish,,,,,,,n/a,,,,,
89903300,Rosabella,Spaduzza,19,,Science,none,Benson,,Business,978-490-2817,$75000 to $99999,2,,car,,,,,,english,english,,,,,,,,,,TRUE,,
30705642,Ophelie,Wainwright,15,Malynda,Other,none,Erick,masters,Office,978-576-2566,$50000 to $74999,2,,car,180,180,0,,,english,english,,,,,TRUE,,P,Partially_Meeting,,,,
3154136,Anne,Grastye,8,Vita,Construction,,Hector,bachelor's,Arts,978-988-6760,$75000 to $99999,0,,car,94,180,0,,,english,english,,,,,TRUE,,P,Meeting,TRUE,,,
46271748,Wolfy,Jordanson,16,Tobey,Arts,none,Eduard,none,,978-230-2219,$100000 to $149999,0,4,car,180,180,0,TRUE,Wood School,spanish,english,,,TRUE,,TRUE,,P,Not_Meeting,,,,
50884358,Robinet,Kolak,19,Zuzana,,bachelor's,Rodrick,,Business,978-255-4605,$15000 to $19999,2,,bike,,,,,,english,english,,,,,,,,,,TRUE,,
75985912,Durante,MacClinton,16,Hortensia,Science,none,,,,978-496-1188,$35000 to $49999,1,,walk,180,180,0,TRUE,YWCA,english,english,,,,,,,NI,Meeting,,,,
82870720,Mace,Phillis,7,Linnell,Office,none,,,,978-512-9423,$150000 or more,2,0,walk,180,180,0,,,english,english,,,,,TRUE,,ABS,Not_Meeting,,,,
11783870,Kessiah,Ipplett,16,Belicia,Maintenance,bachelor's,Gustave,masters,Arts,978-539-6245,$150000 or more,4,,car,180,180,0,,,english,english,,,,,TRUE,,P,Partially_Meeting,,,,
86173221,Nanci,Poad,6,Kenna,Construction,bachelor's,Christian,masters,Office,978-710-3650,$35000 to $49999,2,,car,180,180,0,TRUE,Youth Empowerment,spanish,spanish,TRUE,,,,TRUE,,,,,,,
62148543,Marne,Wilsdon,8,Shirlene,,none,Hillyer,,Sales,978-488-6690,$50000 to $74999,0,1,bike,180,180,0,,,english,spanish,,,,,,,,Partially_Meeting,,,,
98193854,Barb,Lampett,17,Venus,Other,masters,Moritz,none,Science,978-817-9755,$75000 to $99999,3,,car,180,180,0,TRUE,Boys & Girls Club,english,english,TRUE,,,,TRUE,,P,Not_Meeting,TRUE,,,
97232506,Cary,Mease,9,Kerrie,Production,associate,Pete,trade,Business,978-415-1575,$100000 to $149999,0,,walk,168,180,0,,,english,english,TRUE,,,,TRUE,,NI,Not_Meeting,,,,
45270433,Caren,Coggles,11,Vinni,Management,none,Layton,none,Maintenance,978-356-8291,$100000 to $149999,0,,car,180,180,0,,,english,spanish,,,,,TRUE,,PRG,Partially_Meeting,TRUE,,,
48493818,Hedy,Flecknoe,15,Becca,Arts,none,,,,978-468-1033,$35000 to $49999,3,,walk,180,180,0,,,,english,TRUE,,,,,,P,Not_Meeting,,,,
90759267,Emmalynne,Sissland,7,Shaylynn,Science,associate,Caddric,associate,Sales,978-693-2627,$75000 to $99999,3,,car,162,180,0,,,english,english,,,,TRUE,,,NI,Exceeding,,,,
95410127,Gaelan,Kennady,11,Gretchen,Office,none,Alvie,associate,Service,978-214-2406,$15000 to $19999,3,,walk,175,180,0,,,english,english,,,,,TRUE,,P,Not_Meeting,TRUE,,,
248863456,Stormie,Tibols,5,Lula,Office,,,,Science,978-857-0019,$100000 to $149999,2,,car,180,180,,,,english,english,,,,,,,n/a,,,,,
4374323,Zachariah,Farnworth,13,Margo,Maintenance,none,,,,978-216-2209,$50000 to $74999,1,,car,180,180,0,,,english,english,TRUE,,,,,,P,,TRUE,,,
47972115,Kristofer,Shyres,17,Doris,Other,,Pembroke,,Sales,978-277-9527,$150000 or more,1,,car,94,180,0,,,english,english,,,TRUE,,TRUE,,W,Exceeding,,,,
18333166,Janey,Cornthwaite,17,Nichole,Business,none,Chaddie,trade,Science,978-674-8259,$75000 to $99999,3,,car,175,180,0,,,english,english,,,,,TRUE,,,Exceeding,,,,
86065980,Byram,Bradberry,12,Jeannette,,associate,Amos,,Arts,978-086-4202,$150000 or more,0,,car,180,180,0,TRUE,YWCA,spanish,english,,,,,TRUE,,P,Meeting,TRUE,,,
94718374,Hester,MacFaell,11,Moll,Construction,none,Duff,masters,,978-938-5256,$25000 to $34999,2,,walk,180,180,0,,,english,spanish,,,,,,,P,Partially_Meeting,TRUE,,,
90864753,Dulcea,Speirs,8,Camila,Office,associate,Bren,,,978-032-2126,$100000 to $149999,4,,car,65,180,0,TRUE,YWCA,english,english,,,TRUE,,TRUE,,P,Meeting,TRUE,,,
69585179,Far,Stern,13,Evie,Business,associate,,,,978-207-3685,$35000 to $49999,1,,walk,175,180,0,,,english,spanish,,,TRUE,,TRUE,,NI,Not_Meeting,,,,
831557231,Elmer,Bouller,5,Adrien,Arts,,,,,978-830-7680,$35000 to $49999,1,,car,180,180,0,,YMCA Greenleaf,english,english,,,,,TRUE,,n/a,,,,,
51940154,Cyndy,Lennard,15,Rozina,Business,associate,,,,978-740-0972,$75000 to $99999,2,1,walk,96,180,0,,,spanish,english,,,,,,,P,,,,,
68452784,Abbey,Cranage,19,Chrissie,Sales,none,Milt,none,,978-350-1717,$10000 to $14999,4,,car,,,,,,english,english,,,,,,,,,,TRUE,,
38842402,Cynthea,Giacovazzo,16,Harlie,Business,,,,,978-645-5086,$100000 to $149999,2,,car,180,180,0,,,english,english,TRUE,,,,TRUE,,P,Not_Meeting,,,,
97435710,Sharai,Maylour,14,Christabella,Service,none,Arne,associate,Management,978-510-5202,$75000 to $99999,4,1,car,67,180,0,,,english,english,,,,,TRUE,,P,Not_Meeting,,,,
42902486,Claudius,Jedrych,6,Verile,Office,bachelor's,Gunar,associate,,978-237-5269,$35000 to $49999,1,,car,180,180,0,,,english,english,,,,,TRUE,,,Exceeding,TRUE,,,
52710375,Rupert,Haskey,18,Miriam,Management,associate,Dannie,bachelor's,,978-066-6395,$50000 to $74999,0,,car,180,180,0,,,english,english,,,,,TRUE,,NI,Partially_Meeting,TRUE,,,
469326356,Ilario,Aspinall,5,Jervis,Sales,associate,Krissy,,Natural Resources,978-783-6930,$10000 to $14999,1,1,car,180,180,0,TRUE,,spanish,spanish,,,,,,,n/a,,TRUE,,,
33668998,Cindra,Callan,11,Allegra,Management,associate,,,,978-937-0061,$15000 to $19999,0,,car,180,180,0,,,english,english,,,,,,,NI,Not_Meeting,TRUE,,,
39585401,Nadiya,Telling,9,Sofia,Sales,bachelor's,Jonathan,trade,Production,978-382-9172,$35000 to $49999,4,,car,180,180,0,,,english,english,,,,,TRUE,,P,Not_Meeting,TRUE,,,
442736072,Field,Ginn,5,Michal,,associate,Town,,,978-469-1720,$25000 to $34999,3,,walk,180,180,0,,,english,,,,,,TRUE,,n/a,,,,,
89274550,Winfield,Rubinsky,7,Dyanne,Production,associate,Jeffry,associate,,978-052-7467,$75000 to $99999,1,,car,180,180,0,,,english,english,,,,,TRUE,,NI,Exceeding,,,,
52097103,Dud,Fairhurst,6,Elli,Management,associate,Jan,associate,Maintenance,978-070-0894,$35000 to $49999,0,,car,180,180,0,,,english,english,,,,,TRUE,,,Meeting,,,,
43884697,Brucie,Cahen,16,Sharron,Other,associate,,,,978-043-5146,$50000 to $74999,3,3,walk,180,180,0,,,english,english,,,,,TRUE,,P,Meeting,,,,
62031505,Ellette,Orrell,16,Evania,,none,Eldredge,,,978-185-4803,$25000 to $34999,2,,car,180,180,0,TRUE,Little Sprouts,english,english,,,TRUE,,,,P,Not_Meeting,TRUE,,,
93390572,Terra,Peterson,9,Jemmy,Management,bachelor's,Shepherd,associate,,978-445-0451,$150000 or more,4,,bike,180,180,0,TRUE,Wood School,english,english,,,TRUE,,TRUE,,NI,,,,,
25107356,Mattie,Algate,12,Dian,Other,none,Johan,none,,978-738-3365,$50000 to $74999,1,,bike,180,180,0,,,english,english,,,,,,,NI,Meeting,,,,
40943694,Pen,Ryder,19,Dorian,,associate,Kile,,Sales,978-995-3438,$75000 to $99999,2,,car,,,,,,english,english,,,,,,,,,,,,
234873040,Philly,Jager,5,Olivia,,associate,Sheffie,,Production,978-628-0002,$100000 to $149999,1,0,car,180,180,0,,,,,,,,,TRUE,,n/a,,TRUE,,,
12126495,Regan,Skillanders,16,Celka,Business,associate,Tyrus,associate,Other,978-753-5757,$150000 or more,4,,bike,180,180,0,,,english,english,,,,,TRUE,,NI,Meeting,,,,
27546161,Hester,Mudge,16,Ellyn,Management,,Lutero,associate,Office,978-896-2924,$50000 to $74999,0,0,car,180,180,0,,,spanish,english,,,,,TRUE,,A,Not_Meeting,,,,
998185902,Jeana,Haughian,5,Deni,Transportation,associate,Jaye,,,978-867-2387,$50000 to $74999,2,1,car,180,180,0,,,english,english,TRUE,,,TRUE,,1,n/a,Partially_Meeting,TRUE,,,
17686258,Dolly,Petrashkov,6,Jennette,Service,none,Iorgo,associate,Other,978-261-3697,$150000 or more,3,2,car,180,180,0,,,english,english,,,,,TRUE,,,Meeting,,,,
64919406,Dar,Quayle,11,Costanza,Sales,none,Gav,associate,Business,978-619-1615,$50000 to $74999,0,2,car,180,180,0,,,,english,,,,,,,W,Not_Meeting,TRUE,,,
10701058,Darsie,Narey,13,Sarene,,none,Noak,associate,,978-798-4831,$15000 to $19999,0,,car,180,180,0,,,english,english,,,,,,,NI,,,,,
33408204,Farly,Rainer,6,Kelcie,,none,Burke,,Production,978-797-1245,$25000 to $34999,1,,car,180,180,0,,,english,english,,,,,TRUE,,,Not_Meeting,TRUE,,,
7573879,Mariel,Turban,18,Rozalie,Other,trade,,,,978-460-7420,$75000 to $99999,2,,car,67,180,0,,,spanish,english,,,TRUE,,,,,Exceeding,TRUE,,,
45669095,Tremain,Nyles,7,Evie,,associate,Lucian,,Office,978-737-5938,$100000 to $149999,3,,car,180,180,0,,,english,spanish,,,TRUE,,,,P,Partially_Meeting,,,,
27862669,Mortie,Dressell,19,Emili,Science,associate,,,,978-269-2606,$50000 to $74999,4,,car,,,,,,english,spanish,,,,,,,,,,TRUE,,
6171832,Bobbi,Padrick,12,Gennie,Management,associate,Ebenezer,associate,Service,978-189-4044,$100000 to $149999,3,0,car,180,180,0,,,english,english,,,,,TRUE,,P,Partially_Meeting,,,,
43310122,Vachel,Gallo,16,Myrtle,,none,,,,978-662-4069,$50000 to $74999,3,,car,89,180,0,,,english,english,TRUE,,,,TRUE,,NI,Meeting,,,,
29206182,Kelsy,Houson,7,Kayley,Office,associate,Paulie,none,,978-947-2276,$50000 to $74999,3,,car,180,180,0,,,english,english,,,,,,,NI,Not_Meeting,,,,
68693781,Shandie,Mallya,13,Odelia,Service,none,Barnabe,associate,Sales,978-524-1492,$25000 to $34999,2,,car,180,180,0,,,english,english,,,,,,,P,Not_Meeting,TRUE,,,
73712178,Lin,McPike,19,Helge,Business,masters,Cart,none,Service,978-068-7123,$50000 to $74999,4,,car,,,,,,spanish,english,,,,,,,,,,TRUE,,
50649388,Ransell,Hinsche,8,Pepi,Business,associate,,,,978-764-7286,$150000 or more,4,0,car,180,180,0,,,english,english,,,,,TRUE,,P,Not_Meeting,,,,
52977517,Joelynn,Buckham,12,Debera,Sales,associate,Vite,none,Other,978-122-7647,$100000 to $149999,4,,car,180,180,0,,,spanish,english,TRUE,,,,TRUE,,NI,Not_Meeting,TRUE,,,
538991523,Eldridge,Ensor,5,Milka,,associate,Delmor,,Business,978-383-7670,$75000 to $99999,1,2,car,175,180,0,,Boys & Girls Club,spanish,,,,,,,,n/a,,TRUE,,,
98731228,Ambrosio,Burr,11,Lauretta,Business,associate,,,,978-314-8059,$75000 to $99999,1,,car,180,180,0,,,,english,,,,,,,P,Partially_Meeting,,,,
85914976,Orion,Gourlay,10,Juanita,Office,none,Duke,none,Sales,978-686-3608,$100000 to $149999,0,,bike,180,180,0,,,english,english,,,,,,,NI,,,,,
8931028,Roma,Boules,5,Naomi,Production,associate,,,Sales,978-088-9463,$50000 to $74999,1,,car,180,180,0,,,english,english,,,,,TRUE,,n/a,,,,,
51322590,Errol,Luto,12,Mercie,Service,masters,,,,978-376-1596,$100000 to $149999,0,,car,180,180,0,,,english,english,,TRUE,,TRUE,,,NI,Meeting,,,,
789847395,Ettie,Mossop,5,Terrance,,associate,Papageno,,Sales,978-960-9969,$100000 to $149999,1,,car,180,180,0,,YWCA,english,spanish,,,,,,,n/a,,,,,
575455679,Delphine,Tabourin,5,Renato,,associate,Corie,,Management,978-428-3806,$75000 to $99999,2,,car,180,180,3,,Boys & Girls Club,spanish,spanish,,,,,TRUE,,n/a,,,,,
99031563,Towny,Pine,14,Daffie,Sales,trade,Arne,associate,,978-760-9556,$50000 to $74999,4,,car,180,180,0,,,english,english,,,TRUE,,TRUE,,ABS,Not_Meeting,,,,
59983687,Selby,Shoulder,10,Guinevere,Other,none,,,,978-721-7493,$100000 to $149999,1,,car,180,180,0,,,english,english,,,,,,,P,Not_Meeting,,,,
12011306,Read,Kindle,10,Maye,Other,none,,,,978-920-8729,$50000 to $74999,1,,car,180,180,0,,,english,spanish,,,,,TRUE,,P,Not_Meeting,,,,
23511567,Jarad,Hawthorne,7,Rafa,Transportation,associate,Darryl,none,Other,978-988-9288,$75000 to $99999,2,,walk,180,180,0,,,english,english,,,,,TRUE,,P,Not_Meeting,,,,
7225921,Benton,Burgen,7,Clemence,Sales,associate,Baird,none,Science,978-454-4825,$75000 to $99999,3,,car,130,180,0,,,,english,,,,,,,NI,Meeting,TRUE,,,
97081282,Fidel,Tarr,16,Erica,Maintenance,associate,Paulo,associate,Business,978-029-1855,$20000 to $24999,0,,car,180,180,0,,,english,english,,,TRUE,,,,,Exceeding,,,,
852896085,Ignace,Boocock,5,Felicio,,,,,,978-197-0339,$100000 to $149999,0,,car,180,180,0,,,english,english,,,,,TRUE,,n/a,,,,,
58293618,Gauthier,Lyddiard,8,Dorri,Service,,Steffen,none,Office,978-060-6722,$150000 or more,2,,car,180,180,0,TRUE,Discovery,english,english,,,,,TRUE,,P,Partially_Meeting,TRUE,,,
11298319,Vasili,Allebone,11,Kayla,Office,associate,Gard,associate,Management,978-704-9059,$50000 to $74999,2,,car,180,180,1,TRUE,Boys & Girls Club,english,english,,,,,,,NI,Exceeding,TRUE,,,
45791543,Jonah,Clemente,7,Ferdinanda,Management,associate,Clifford,,Science,978-676-2720,$50000 to $74999,3,,car,180,180,0,,,english,english,TRUE,,,,TRUE,,P,Partially_Meeting,TRUE,,,
20489346,Min,Warrior,18,Chantalle,Natural Resources,associate,,,,978-412-0110,$35000 to $49999,1,,car,180,180,0,TRUE,Little Sprouts,english,english,,,,,,,P,Not_Meeting,,,,
14959127,Flori,Killock,13,Jeanelle,Business,none,,,,978-203-3381,$150000 or more,1,,bike,180,180,0,TRUE,Discovery,english,english,,,TRUE,,TRUE,,P,Meeting,,,,
33882385,Regan,Eilhermann,15,Yoshiko,Other,none,Rudiger,associate,Construction,978-688-2730,$15000 to $19999,4,2,car,180,180,0,TRUE,Discovery,spanish,english,,,,TRUE,TRUE,,NI,Not_Meeting,,,,
7939903,Vidovic,Taleworth,18,Sharleen,Business,associate,,,,978-730-3538,$100000 to $149999,3,,car,180,180,0,,,spanish,english,,,,,TRUE,,,Exceeding,,,,
40881233,Sam,Tett,6,Constantina,Sales,none,Merv,bachelor's,Service,978-263-2624,$75000 to $99999,4,,car,180,180,0,TRUE,Discovery,english,english,,,,TRUE,,,,,TRUE,,,
51894862,Celia,Sommerville,13,Jacenta,,bachelor's,Hall,,,978-653-8876,$75000 to $99999,0,,car,180,180,0,TRUE,Discovery,,english,,,,,,,P,Partially_Meeting,,,,
63632932,Juliann,Pegden,5,Alleyn,,,Dacia,Arts,Construction,978-867-0130,$50000 to $74999,2,,car,180,180,3,,,spanish,english,,,,,,,n/a,,,,,
84584364,Quent,Challiner,12,Eba,Office,none,,,,978-587-6461,$50000 to $74999,0,,walk,180,180,0,,,english,spanish,,,,,,,A,Exceeding,,,,
877677641,Myrta,Oxbury,5,Ike,Office,bachelor's,,,Office,978-768-8473,$150000 or more,0,2,car,180,180,0,,,english,english,,,,,TRUE,,n/a,,TRUE,,,
609280013,Honoria,Braksper,5,Sim,,associate,Harland,,Management,978-053-7893,$35000 to $49999,0,,car,180,180,0,,Cedardale,english,english,,,,,,,n/a,,,,,
40658349,Prisca,McConnal,8,Carree,Sales,none,,,,978-848-5813,$150000 or more,4,,walk,63,180,0,,,english,spanish,,,,,,,P,,,,,
18435017,Milli,Buzek,9,Veriee,Management,none,Berky,trade,,978-772-7047,$10000 to $14999,2,,car,74,180,0,,,english,english,,,TRUE,TRUE,,,P,Partially_Meeting,,,,
58247548,Dulcy,McKern,10,Guillema,Other,none,,,,978-893-8174,$35000 to $49999,4,,car,180,180,0,,,english,spanish,,,,,,,P,Meeting,,,,
51486523,Ruperta,Abramovic,7,Doroteya,,associate,Tye,,Service,978-107-1906,$150000 or more,2,,car,180,180,0,,,english,english,,,,,TRUE,,A,Partially_Meeting,,,,
90099031,Noami,Erdely,6,Clair,Science,masters,,,,978-999-0708,$100000 to $149999,1,,car,85,180,0,,,english,english,,,,,TRUE,,,Not_Meeting,TRUE,,,
29976846,Peggy,Lemon,11,April,Business,none,Arty,none,Other,978-504-9890,$50000 to $74999,0,,car,180,180,0,,,english,english,TRUE,,,,,,PRG,Meeting,,,,
34534667,Bealle,Mattschas,15,Sib,Sales,none,Waylen,associate,Arts,978-044-0256,$150000 or more,0,,car,180,180,0,,,english,english,,,,,,,NI,Partially_Meeting,,,,
12496715,Marjie,Freezer,15,Cyndie,Business,none,Der,associate,Arts,978-391-1272,$50000 to $74999,0,,walk,150,180,0,,,english,english,,,,,,,P,Not_Meeting,TRUE,,,
46945109,Annmaria,Abbitt,14,Katy,Sales,associate,Putnam,none,Business,978-788-3621,$75000 to $99999,3,,walk,180,180,0,,,english,english,,,TRUE,,,,A,Meeting,TRUE,,,
524840767,La verne,Braams,5,Sven,Transportation,associate,,,Sales,978-769-7626,$25000 to $34999,0,0,car,180,180,3,,,english,english,,,,,,,n/a,,TRUE,,,
40071358,Nanine,McKeggie,11,Ulrike,Sales,none,,,,978-726-2382,$25000 to $34999,1,,car,180,180,0,,,spanish,english,,,TRUE,,TRUE,,NI,,TRUE,,,
37702768,Doloritas,Swayton,10,Dosi,Science,bachelor's,Rodrigo,none,Arts,978-817-4057,$25000 to $34999,3,,car,175,180,0,,,english,english,,,,,TRUE,,P,Not_Meeting,,,,
39236299,Tove,Kinsell,12,Guenna,Other,none,,,,978-113-5612,$25000 to $34999,1,,car,180,180,0,,,english,english,,,,,TRUE,,P,Exceeding,,,,
93043078,Leonerd,Edelman,11,Lexy,Production,none,Demetris,none,Other,978-257-6387,$100000 to $149999,3,,car,180,180,0,,,english,english,,,,,,,,Partially_Meeting,,,,
65701652,Maurise,Stanion,13,Veronique,Business,,Field,associate,Service,978-708-2801,$150000 or more,2,1,car,96,180,0,,,spanish,english,,,,,,,,Not_Meeting,,,,
92764331,Chelsea,Bernaldo,7,Amil,Office,none,Tremain,none,Science,978-399-1105,$15000 to $19999,0,,walk,180,180,0,,,english,spanish,TRUE,,TRUE,,TRUE,,P,Not_Meeting,TRUE,,,
95187122,Tudor,Martygin,18,Deloris,Science,none,Myer,none,Business,978-489-8819,$100000 to $149999,3,,car,180,180,0,,,,english,TRUE,,,,TRUE,,NI,Meeting,,,,
10557549,Fulton,Parchment,17,Scarlett,Arts,masters,Fielding,associate,Sales,978-320-6345,$20000 to $24999,3,,car,180,180,0,,,english,english,,,,,,,NI,Exceeding,TRUE,,,
61754344,Horatio,McDugal,10,Orelee,Sales,associate,,,,978-332-3440,$100000 to $149999,1,,car,180,180,0,,,english,english,,,,,TRUE,,P,Partially_Meeting,TRUE,,,
96935490,Joycelin,Lammerich,9,,Sales,none,Reinhold,associate,Management,978-245-3693,$100000 to $149999,3,4,car,180,180,0,,,english,english,,,,,,,PRG,Meeting,,,,
95768278,Merrill,Saunier,15,Geraldine,,associate,Vincents,,Transportation,978-809-9069,$35000 to $49999,4,2,car,180,180,0,,,english,english,,,TRUE,,TRUE,,NI,Partially_Meeting,,,,
74822785,Cayla,Hyndes,13,Matti,Management,none,Loydie,associate,,978-185-1304,$20000 to $24999,2,0,bike,180,180,0,,,english,english,,,TRUE,,,,NI,,,,,
38137833,Prudence,Vellden,13,Lonee,Other,none,Killie,none,,978-169-0226,$20000 to $24999,1,,car,180,180,0,,,english,spanish,,,,,,,P,Not_Meeting,TRUE,,,
32006838,Willow,Steers,14,Shauna,Service,masters,Enoch,associate,,978-021-4981,$75000 to $99999,2,,walk,180,180,0,,,spanish,english,,,TRUE,,,,NI,Not_Meeting,TRUE,,,
48235403,Adelice,Mee,7,Marcela,Office,associate,Hugo,trade,Business,978-348-3887,$50000 to $74999,2,,car,180,180,0,,,english,english,,,,,TRUE,,NI,,,,,
28967780,Darelle,Allwright,11,Marlo,Science,associate,,,,978-969-0509,$75000 to $99999,3,,bike,180,180,0,,,spanish,english,,,,,,,P,Not_Meeting,,,,
94269788,Levon,Greene,10,Rhiamon,Transportation,associate,Burg,trade,Production,978-832-5746,$100000 to $149999,1,,bike,144,180,0,,,english,english,TRUE,,TRUE,,,,,Partially_Meeting,,,,
88893000,Moyna,Trays,15,Emelia,Other,associate,Yanaton,associate,Other,978-002-5538,$50000 to $74999,1,,car,180,180,0,,,spanish,english,,,TRUE,,,,NI,Partially_Meeting,,,,
64790005,Joleen,Wyrill,16,Carmel,Office,none,,,,978-713-1754,$75000 to $99999,2,,car,180,180,0,,,english,english,TRUE,,,,,,P,Meeting,TRUE,,,
82183815,Barnebas,Bayne,17,Catherine,Other,trade,Wolfie,associate,Business,978-304-6126,$150000 or more,3,,car,114,180,0,,,english,english,,,TRUE,TRUE,,,NI,Not_Meeting,,,,
43701589,Janith,Screen,17,Faye,Management,bachelor's,Lemmie,none,,978-182-3665,$100000 to $149999,3,0,car,180,180,0,,,,english,,,TRUE,,,,NI,Partially_Meeting,,,,
224097375,Del,McParlin,5,Kenny,Transportation,,Jeniffer,,,978-040-1564,$50000 to $74999,0,,car,175,180,0,,Discovery,english,english,,,,,,,n/a,,,,,
54623648,Llywellyn,Melonby,12,Liane,Service,associate,,,,978-489-3637,$50000 to $74999,2,,walk,180,180,0,TRUE,Cedardale,english,english,,,,,,,PRG,Meeting,TRUE,,,
37327138,Dulcy,Chaffyn,6,Lotty,,none,,,,978-554-3574,$100000 to $149999,2,,walk,180,180,0,,,english,spanish,TRUE,,,,TRUE,,,Not_Meeting,,,,
2377299,Maegan,Dennidge,11,Eddie,,,Conan,none,Natural Resources,978-199-7604,$25000 to $34999,1,,car,180,180,0,,,,english,,,,,TRUE,,P,Not_Meeting,,,,
43056984,Eugenie,Lynagh,7,Zabrina,Office,associate,Christoforo,associate,Sales,978-428-1237,$10000 to $14999,3,,walk,180,180,0,,,spanish,english,,,TRUE,,TRUE,,NI,Partially_Meeting,,,,
81381466,Deane,Blaschek,9,Livy,Other,associate,,,,978-801-4343,$35000 to $49999,4,,car,180,180,0,,,english,english,,,,,TRUE,,NI,Partially_Meeting,,,,
21213930,Antonie,Robshaw,12,Rozamond,Science,none,,,,978-343-3285,$50000 to $74999,1,,car,180,180,0,,,english,english,,,,,,,NI,Partially_Meeting,TRUE,,,
69903499,Rafaellle,Bockmann,9,Jilli,,none,,,,978-912-5913,$150000 or more,0,,car,,180,0,,,english,english,,,,TRUE,TRUE,,,Meeting,TRUE,,,
55355647,Abbot,Doles,8,Nelia,Office,associate,,,,978-649-5486,$20000 to $24999,4,,car,180,180,0,TRUE,Discovery,spanish,english,,,,,,,P,Exceeding,,,,
2797454,Dode,Pennaman,15,Jennie,Other,associate,Dominick,bachelor's,Other,978-206-9462,$75000 to $99999,4,,car,118,180,0,,,,english,,,,,,,A,Not_Meeting,TRUE,,,
88550371,Babara,Trahar,15,Leanora,Sales,associate,Wilton,none,Management,978-911-8081,$25000 to $34999,0,,walk,180,180,0,,,spanish,spanish,,,,,,,P,Partially_Meeting,TRUE,,,
63903159,Ernie,Pock,12,Sharyl,Arts,none,Orin,associate,Service,978-218-2385,$150000 or more,2,,bike,180,180,0,,,,english,,,,,,,P,Partially_Meeting,,,,
86901424,Dexter,Beveridge,12,Kettie,Arts,associate,Reade,masters,Science,978-246-1084,$25000 to $34999,1,,bike,162,180,0,TRUE,Boys & Girls Club,english,english,,,,,TRUE,,W,Not_Meeting,,,,
37588380,Noland,Glentworth,18,Liza,Sales,associate,Abby,masters,,978-977-7246,$150000 or more,2,,bike,180,180,0,TRUE,Youth Empowerment,english,english,,,,TRUE,,,W,Partially_Meeting,TRUE,,,
63916162,Nedda,Pods,19,Bryn,Sales,bachelor's,Darrell,bachelor's,,978-014-1922,$150000 or more,1,,car,,,,,,,english,,,,,,,,,,TRUE,,
7646744,Marthe,Leyton,19,Karlotta,,bachelor's,Elwin,,,978-910-1119,$50000 to $74999,3,,car,,,,,,spanish,english,,,,,,,,,,TRUE,,
86476332,Alasteir,Rushforth,10,Sashenka,Science,associate,,,,978-227-5588,$25000 to $34999,1,,car,180,180,0,TRUE,Discovery,english,english,,,,,TRUE,,P,Meeting,,,,
53393404,Mohandis,Durtnell,17,Gina,Other,none,Joshua,associate,Other,978-291-3557,$50000 to $74999,3,,car,180,180,0,TRUE,Boys & Girls Club,spanish,english,,,,,,,P,Exceeding,TRUE,,,
60403205,Pavla,Brafferton,15,Carita,,associate,Albert,associate,Maintenance,978-829-8462,$75000 to $99999,2,,car,180,180,0,,,spanish,english,,,,,,,TRN,Exceeding,,,,
87115392,Adriena,Andrys,9,Hyacinth,,,Jerri,,Science,978-094-9220,$25000 to $34999,2,,walk,180,180,0,,,english,english,,,,,TRUE,,NI,Partially_Meeting,,,,
70266589,Golda,Wheelwright,11,Gavrielle,,none,Kristian,,,978-798-4620,$100000 to $149999,1,,car,180,180,0,TRUE,Little Sprouts,spanish,english,,,,,,,P,Not_Meeting,,,,
